,property_id,check_in_date,room_category,successful_bookings,capacity,occ_pct,room_class,property_name,category,city,date,mmm yy,week no,day_type,occ%
3217,18559,20-Jun-22,RT1,13,42.0,30.95,Standard,Atliq Exotica,Luxury,Hyderabad,20-Jun-22,Jun 22,W 26,weekeday,
3218,18561,20-Jun-22,RT1,18,33.0,54.55,Standard,Atliq Blu,Luxury,Hyderabad,20-Jun-22,Jun 22,W 26,weekeday,
3219,18562,20-Jun-22,RT1,19,38.0,50.0,Standard,Atliq Bay,Luxury,Hyderabad,20-Jun-22,Jun 22,W 26,weekeday,
3220,18563,20-Jun-22,RT1,12,27.0,44.44,Standard,Atliq Palace,Business,Hyderabad,20-Jun-22,Jun 22,W 26,weekeday,
3221,19559,20-Jun-22,RT1,10,24.0,41.67,Standard,Atliq Exotica,Luxury,Bangalore,20-Jun-22,Jun 22,W 26,weekeday,
3222,19561,20-Jun-22,RT1,17,36.0,47.22,Standard,Atliq Blu,Luxury,Bangalore,20-Jun-22,Jun 22,W 26,weekeday,
3223,17564,20-Jun-22,RT1,6,16.0,37.5,Standard,Atliq Seasons,Business,Mumbai,20-Jun-22,Jun 22,W 26,weekeday,
3224,19562,20-Jun-22,RT2,11,23.0,47.83,Elite,Atliq Bay,Luxury,Bangalore,20-Jun-22,Jun 22,W 26,weekeday,
3225,18563,20-Jun-22,RT2,14,29.0,48.28,Elite,Atliq Palace,Business,Hyderabad,20-Jun-22,Jun 22,W 26,weekeday,
3226,17561,20-Jun-22,RT2,21,36.0,58.33,Elite,Atliq Blu,Luxury,Mumbai,20-Jun-22,Jun 22,W 26,weekeday,
3227,17558,20-Jun-22,RT2,21,50.0,42.0,Elite,Atliq Grands,Luxury,Mumbai,20-Jun-22,Jun 22,W 26,weekeday,
3228,16562,20-Jun-22,RT2,19,43.0,44.19,Elite,Atliq Bay,Luxury,Delhi,20-Jun-22,Jun 22,W 26,weekeday,
3229,16561,20-Jun-22,RT2,12,24.0,50.0,Elite,Atliq Blu,Luxury,Delhi,20-Jun-22,Jun 22,W 26,weekeday,
3230,16558,20-Jun-22,RT2,11,22.0,50.0,Elite,Atliq Grands,Luxury,Delhi,20-Jun-22,Jun 22,W 26,weekeday,
3231,19560,20-Jun-22,RT2,20,38.0,52.63,Elite,Atliq City,Business,Bangalore,20-Jun-22,Jun 22,W 26,weekeday,
3232,16563,20-Jun-22,RT2,17,38.0,44.74,Elite,Atliq Palace,Business,Delhi,20-Jun-22,Jun 22,W 26,weekeday,
3233,16559,20-Jun-22,RT2,20,41.0,48.78,Elite,Atliq Exotica,Luxury,Mumbai,20-Jun-22,Jun 22,W 26,weekeday,
3234,19559,20-Jun-22,RT2,21,41.0,51.22,Elite,Atliq Exotica,Luxury,Bangalore,20-Jun-22,Jun 22,W 26,weekeday,
3235,19558,20-Jun-22,RT2,13,39.0,33.33,Elite,Atliq Grands,Luxury,Bangalore,20-Jun-22,Jun 22,W 26,weekeday,
3236,17559,20-Jun-22,RT2,17,39.0,43.59,Elite,Atliq Exotica,Luxury,Mumbai,20-Jun-22,Jun 22,W 26,weekeday,
3237,16560,20-Jun-22,RT2,17,34.0,50.0,Elite,Atliq City,Business,Delhi,20-Jun-22,Jun 22,W 26,weekeday,
3238,18562,20-Jun-22,RT2,15,34.0,44.12,Elite,Atliq Bay,Luxury,Hyderabad,20-Jun-22,Jun 22,W 26,weekeday,
3239,18559,20-Jun-22,RT2,17,44.0,38.64,Elite,Atliq Exotica,Luxury,Hyderabad,20-Jun-22,Jun 22,W 26,weekeday,
3240,17563,20-Jun-22,RT2,23,44.0,52.27,Elite,Atliq Palace,Business,Mumbai,20-Jun-22,Jun 22,W 26,weekeday,
3241,17562,20-Jun-22,RT2,11,30.0,36.67,Elite,Atliq Bay,Luxury,Mumbai,20-Jun-22,Jun 22,W 26,weekeday,
3242,18558,20-Jun-22,RT2,12,30.0,40.0,Elite,Atliq Grands,Luxury,Hyderabad,20-Jun-22,Jun 22,W 26,weekeday,
3243,17564,20-Jun-22,RT2,13,40.0,32.5,Elite,Atliq Seasons,Business,Mumbai,20-Jun-22,Jun 22,W 26,weekeday,
3244,18561,20-Jun-22,RT2,21,40.0,52.5,Elite,Atliq Blu,Luxury,Hyderabad,20-Jun-22,Jun 22,W 26,weekeday,
3245,18560,20-Jun-22,RT2,19,40.0,47.5,Elite,Atliq City,Business,Hyderabad,20-Jun-22,Jun 22,W 26,weekeday,
3246,17560,20-Jun-22,RT2,18,45.0,40.0,Elite,Atliq City,Business,Mumbai,20-Jun-22,Jun 22,W 26,weekeday,
3247,19561,20-Jun-22,RT2,16,45.0,35.56,Elite,Atliq Blu,Luxury,Bangalore,20-Jun-22,Jun 22,W 26,weekeday,
3248,19563,20-Jun-22,RT2,18,45.0,40.0,Elite,Atliq Palace,Business,Bangalore,20-Jun-22,Jun 22,W 26,weekeday,
3249,19563,20-Jun-22,RT3,14,29.0,48.28,Premium,Atliq Palace,Business,Bangalore,20-Jun-22,Jun 22,W 26,weekeday,
3250,18560,20-Jun-22,RT1,17,30.0,56.67,Standard,Atliq City,Business,Hyderabad,20-Jun-22,Jun 22,W 26,weekeday,
3251,19562,20-Jun-22,RT3,14,29.0,48.28,Premium,Atliq Bay,Luxury,Bangalore,20-Jun-22,Jun 22,W 26,weekeday,
3252,19561,20-Jun-22,RT3,11,29.0,37.93,Premium,Atliq Blu,Luxury,Bangalore,20-Jun-22,Jun 22,W 26,weekeday,
3253,18562,20-Jun-22,RT3,16,29.0,55.17,Premium,Atliq Bay,Luxury,Hyderabad,20-Jun-22,Jun 22,W 26,weekeday,
3254,17558,20-Jun-22,RT3,11,27.0,40.74,Premium,Atliq Grands,Luxury,Mumbai,20-Jun-22,Jun 22,W 26,weekeday,
3255,17562,20-Jun-22,RT3,8,27.0,29.63,Premium,Atliq Bay,Luxury,Mumbai,20-Jun-22,Jun 22,W 26,weekeday,
3256,19559,20-Jun-22,RT3,11,27.0,40.74,Premium,Atliq Exotica,Luxury,Bangalore,20-Jun-22,Jun 22,W 26,weekeday,
3257,16559,20-Jun-22,RT3,17,32.0,53.12,Premium,Atliq Exotica,Luxury,Mumbai,20-Jun-22,Jun 22,W 26,weekeday,
3258,16558,20-Jun-22,RT3,3,8.0,37.5,Premium,Atliq Grands,Luxury,Delhi,20-Jun-22,Jun 22,W 26,weekeday,
3259,16562,20-Jun-22,RT3,8,18.0,44.44,Premium,Atliq Bay,Luxury,Delhi,20-Jun-22,Jun 22,W 26,weekeday,
3260,17559,20-Jun-22,RT3,8,16.0,50.0,Premium,Atliq Exotica,Luxury,Mumbai,20-Jun-22,Jun 22,W 26,weekeday,
3261,19558,20-Jun-22,RT3,8,21.0,38.1,Premium,Atliq Grands,Luxury,Bangalore,20-Jun-22,Jun 22,W 26,weekeday,
3262,18561,20-Jun-22,RT3,13,25.0,52.0,Premium,Atliq Blu,Luxury,Hyderabad,20-Jun-22,Jun 22,W 26,weekeday,
3263,17563,20-Jun-22,RT3,9,16.0,56.25,Premium,Atliq Palace,Business,Mumbai,20-Jun-22,Jun 22,W 26,weekeday,
3264,18559,20-Jun-22,RT3,9,23.0,39.13,Premium,Atliq Exotica,Luxury,Hyderabad,20-Jun-22,Jun 22,W 26,weekeday,
3265,18563,20-Jun-22,RT3,9,23.0,39.13,Premium,Atliq Palace,Business,Hyderabad,20-Jun-22,Jun 22,W 26,weekeday,
3266,19560,20-Jun-22,RT3,9,19.0,47.37,Premium,Atliq City,Business,Bangalore,20-Jun-22,Jun 22,W 26,weekeday,
3267,16560,20-Jun-22,RT3,10,20.0,50.0,Premium,Atliq City,Business,Delhi,20-Jun-22,Jun 22,W 26,weekeday,
3268,17564,20-Jun-22,RT3,10,24.0,41.67,Premium,Atliq Seasons,Business,Mumbai,20-Jun-22,Jun 22,W 26,weekeday,
3269,16563,20-Jun-22,RT3,12,20.0,60.0,Premium,Atliq Palace,Business,Delhi,20-Jun-22,Jun 22,W 26,weekeday,
3270,16561,20-Jun-22,RT3,11,21.0,52.38,Premium,Atliq Blu,Luxury,Delhi,20-Jun-22,Jun 22,W 26,weekeday,
3271,17560,20-Jun-22,RT3,11,25.0,44.0,Premium,Atliq City,Business,Mumbai,20-Jun-22,Jun 22,W 26,weekeday,
3272,17561,20-Jun-22,RT3,11,19.0,57.89,Premium,Atliq Blu,Luxury,Mumbai,20-Jun-22,Jun 22,W 26,weekeday,
3273,18558,20-Jun-22,RT3,11,26.0,42.31,Premium,Atliq Grands,Luxury,Hyderabad,20-Jun-22,Jun 22,W 26,weekeday,
3274,18560,20-Jun-22,RT3,11,24.0,45.83,Premium,Atliq City,Business,Hyderabad,20-Jun-22,Jun 22,W 26,weekeday,
3275,17561,20-Jun-22,RT4,2,4.0,50.0,Presidential,Atliq Blu,Luxury,Mumbai,20-Jun-22,Jun 22,W 26,weekeday,
3276,17562,20-Jun-22,RT4,2,6.0,33.33,Presidential,Atliq Bay,Luxury,Mumbai,20-Jun-22,Jun 22,W 26,weekeday,
3277,19561,20-Jun-22,RT4,2,7.0,28.57,Presidential,Atliq Blu,Luxury,Bangalore,20-Jun-22,Jun 22,W 26,weekeday,
3278,19563,20-Jun-22,RT4,2,6.0,33.33,Presidential,Atliq Palace,Business,Bangalore,20-Jun-22,Jun 22,W 26,weekeday,
3279,16558,20-Jun-22,RT4,2,3.0,66.67,Presidential,Atliq Grands,Luxury,Delhi,20-Jun-22,Jun 22,W 26,weekeday,
3280,17560,20-Jun-22,RT4,4,13.0,30.77,Presidential,Atliq City,Business,Mumbai,20-Jun-22,Jun 22,W 26,weekeday,
3281,16561,20-Jun-22,RT4,5,10.0,50.0,Presidential,Atliq Blu,Luxury,Delhi,20-Jun-22,Jun 22,W 26,weekeday,
3282,18561,20-Jun-22,RT4,5,9.0,55.56,Presidential,Atliq Blu,Luxury,Hyderabad,20-Jun-22,Jun 22,W 26,weekeday,
3283,17564,20-Jun-22,RT4,6,17.0,35.29,Presidential,Atliq Seasons,Business,Mumbai,20-Jun-22,Jun 22,W 26,weekeday,
3284,19559,20-Jun-22,RT4,1,3.0,33.33,Presidential,Atliq Exotica,Luxury,Bangalore,20-Jun-22,Jun 22,W 26,weekeday,
3285,18560,20-Jun-22,RT4,7,15.0,46.67,Presidential,Atliq City,Business,Hyderabad,20-Jun-22,Jun 22,W 26,weekeday,
3286,19560,20-Jun-22,RT4,8,16.0,50.0,Presidential,Atliq City,Business,Bangalore,20-Jun-22,Jun 22,W 26,weekeday,
3287,18559,20-Jun-22,RT4,8,19.0,42.11,Presidential,Atliq Exotica,Luxury,Hyderabad,20-Jun-22,Jun 22,W 26,weekeday,
3288,17563,20-Jun-22,RT4,10,19.0,52.63,Presidential,Atliq Palace,Business,Mumbai,20-Jun-22,Jun 22,W 26,weekeday,
3289,19562,20-Jun-22,RT4,8,14.0,57.14,Presidential,Atliq Bay,Luxury,Bangalore,20-Jun-22,Jun 22,W 26,weekeday,
3290,17559,20-Jun-22,RT4,8,14.0,57.14,Presidential,Atliq Exotica,Luxury,Mumbai,20-Jun-22,Jun 22,W 26,weekeday,
3291,18558,20-Jun-22,RT4,8,20.0,40.0,Presidential,Atliq Grands,Luxury,Hyderabad,20-Jun-22,Jun 22,W 26,weekeday,
3292,18562,20-Jun-22,RT4,11,20.0,55.0,Presidential,Atliq Bay,Luxury,Hyderabad,20-Jun-22,Jun 22,W 26,weekeday,
3293,18563,20-Jun-22,RT4,7,18.0,38.89,Presidential,Atliq Palace,Business,Hyderabad,20-Jun-22,Jun 22,W 26,weekeday,
3294,16563,20-Jun-22,RT4,10,18.0,55.56,Presidential,Atliq Palace,Business,Delhi,20-Jun-22,Jun 22,W 26,weekeday,
3295,16559,20-Jun-22,RT4,11,18.0,61.11,Presidential,Atliq Exotica,Luxury,Mumbai,20-Jun-22,Jun 22,W 26,weekeday,
3296,16562,20-Jun-22,RT4,3,6.0,50.0,Presidential,Atliq Bay,Luxury,Delhi,20-Jun-22,Jun 22,W 26,weekeday,
3297,17558,20-Jun-22,RT4,3,6.0,50.0,Presidential,Atliq Grands,Luxury,Mumbai,20-Jun-22,Jun 22,W 26,weekeday,
3298,16560,20-Jun-22,RT4,3,7.0,42.86,Presidential,Atliq City,Business,Delhi,20-Jun-22,Jun 22,W 26,weekeday,
3299,19558,20-Jun-22,RT4,3,7.0,42.86,Presidential,Atliq Grands,Luxury,Bangalore,20-Jun-22,Jun 22,W 26,weekeday,
3300,16559,21-Jun-22,RT1,13,30.0,43.33,Standard,Atliq Exotica,Luxury,Mumbai,21-Jun-22,Jun 22,W 26,weekeday,
3301,18560,21-Jun-22,RT1,15,30.0,50.0,Standard,Atliq City,Business,Hyderabad,21-Jun-22,Jun 22,W 26,weekeday,
3302,19562,21-Jun-22,RT1,12,30.0,40.0,Standard,Atliq Bay,Luxury,Bangalore,21-Jun-22,Jun 22,W 26,weekeday,
3303,19563,21-Jun-22,RT1,13,30.0,43.33,Standard,Atliq Palace,Business,Bangalore,21-Jun-22,Jun 22,W 26,weekeday,
3304,17558,21-Jun-22,RT1,6,19.0,31.58,Standard,Atliq Grands,Luxury,Mumbai,21-Jun-22,Jun 22,W 26,weekeday,
3305,16558,21-Jun-22,RT1,9,19.0,47.37,Standard,Atliq Grands,Luxury,Delhi,21-Jun-22,Jun 22,W 26,weekeday,
3306,17560,21-Jun-22,RT1,15,40.0,37.5,Standard,Atliq City,Business,Mumbai,21-Jun-22,Jun 22,W 26,weekeday,
3307,19558,21-Jun-22,RT1,14,40.0,35.0,Standard,Atliq Grands,Luxury,Bangalore,21-Jun-22,Jun 22,W 26,weekeday,
3308,19560,21-Jun-22,RT1,13,26.0,50.0,Standard,Atliq City,Business,Bangalore,21-Jun-22,Jun 22,W 26,weekeday,
3309,17561,21-Jun-22,RT1,13,26.0,50.0,Standard,Atliq Blu,Luxury,Mumbai,21-Jun-22,Jun 22,W 26,weekeday,
3310,16560,21-Jun-22,RT1,15,34.0,44.12,Standard,Atliq City,Business,Delhi,21-Jun-22,Jun 22,W 26,weekeday,
3311,16561,21-Jun-22,RT1,10,18.0,55.56,Standard,Atliq Blu,Luxury,Delhi,21-Jun-22,Jun 22,W 26,weekeday,
3312,16562,21-Jun-22,RT1,13,31.0,41.94,Standard,Atliq Bay,Luxury,Delhi,21-Jun-22,Jun 22,W 26,weekeday,
3313,16563,21-Jun-22,RT1,22,41.0,53.66,Standard,Atliq Palace,Business,Delhi,21-Jun-22,Jun 22,W 26,weekeday,
3314,17559,21-Jun-22,RT1,17,32.0,53.12,Standard,Atliq Exotica,Luxury,Mumbai,21-Jun-22,Jun 22,W 26,weekeday,
3315,17562,21-Jun-22,RT1,7,20.0,35.0,Standard,Atliq Bay,Luxury,Mumbai,21-Jun-22,Jun 22,W 26,weekeday,
3316,17563,21-Jun-22,RT1,14,25.0,56.0,Standard,Atliq Palace,Business,Mumbai,21-Jun-22,Jun 22,W 26,weekeday,
3317,18558,21-Jun-22,RT1,8,15.0,53.33,Standard,Atliq Grands,Luxury,Hyderabad,21-Jun-22,Jun 22,W 26,weekeday,
3318,18559,21-Jun-22,RT1,12,42.0,28.57,Standard,Atliq Exotica,Luxury,Hyderabad,21-Jun-22,Jun 22,W 26,weekeday,
3319,18561,21-Jun-22,RT1,18,33.0,54.55,Standard,Atliq Blu,Luxury,Hyderabad,21-Jun-22,Jun 22,W 26,weekeday,
3320,18562,21-Jun-22,RT1,20,38.0,52.63,Standard,Atliq Bay,Luxury,Hyderabad,21-Jun-22,Jun 22,W 26,weekeday,
3321,18563,21-Jun-22,RT1,11,27.0,40.74,Standard,Atliq Palace,Business,Hyderabad,21-Jun-22,Jun 22,W 26,weekeday,
3322,19559,21-Jun-22,RT1,10,24.0,41.67,Standard,Atliq Exotica,Luxury,Bangalore,21-Jun-22,Jun 22,W 26,weekeday,
3323,19561,21-Jun-22,RT1,13,36.0,36.11,Standard,Atliq Blu,Luxury,Bangalore,21-Jun-22,Jun 22,W 26,weekeday,
3324,17564,21-Jun-22,RT1,6,16.0,37.5,Standard,Atliq Seasons,Business,Mumbai,21-Jun-22,Jun 22,W 26,weekeday,
3325,19562,21-Jun-22,RT2,11,23.0,47.83,Elite,Atliq Bay,Luxury,Bangalore,21-Jun-22,Jun 22,W 26,weekeday,
3326,18563,21-Jun-22,RT2,10,29.0,34.48,Elite,Atliq Palace,Business,Hyderabad,21-Jun-22,Jun 22,W 26,weekeday,
3327,17561,21-Jun-22,RT2,20,36.0,55.56,Elite,Atliq Blu,Luxury,Mumbai,21-Jun-22,Jun 22,W 26,weekeday,
3328,17558,21-Jun-22,RT2,21,50.0,42.0,Elite,Atliq Grands,Luxury,Mumbai,21-Jun-22,Jun 22,W 26,weekeday,
3329,16562,21-Jun-22,RT2,21,43.0,48.84,Elite,Atliq Bay,Luxury,Delhi,21-Jun-22,Jun 22,W 26,weekeday,
3330,16561,21-Jun-22,RT2,13,24.0,54.17,Elite,Atliq Blu,Luxury,Delhi,21-Jun-22,Jun 22,W 26,weekeday,
3331,16558,21-Jun-22,RT2,10,22.0,45.45,Elite,Atliq Grands,Luxury,Delhi,21-Jun-22,Jun 22,W 26,weekeday,
3332,19560,21-Jun-22,RT2,21,38.0,55.26,Elite,Atliq City,Business,Bangalore,21-Jun-22,Jun 22,W 26,weekeday,
3333,16563,21-Jun-22,RT2,21,38.0,55.26,Elite,Atliq Palace,Business,Delhi,21-Jun-22,Jun 22,W 26,weekeday,
3334,16559,21-Jun-22,RT2,23,41.0,56.1,Elite,Atliq Exotica,Luxury,Mumbai,21-Jun-22,Jun 22,W 26,weekeday,
3335,19559,21-Jun-22,RT2,18,41.0,43.9,Elite,Atliq Exotica,Luxury,Bangalore,21-Jun-22,Jun 22,W 26,weekeday,
3336,19558,21-Jun-22,RT2,14,39.0,35.9,Elite,Atliq Grands,Luxury,Bangalore,21-Jun-22,Jun 22,W 26,weekeday,
3337,17559,21-Jun-22,RT2,23,39.0,58.97,Elite,Atliq Exotica,Luxury,Mumbai,21-Jun-22,Jun 22,W 26,weekeday,
3338,16560,21-Jun-22,RT2,15,34.0,44.12,Elite,Atliq City,Business,Delhi,21-Jun-22,Jun 22,W 26,weekeday,
3339,18562,21-Jun-22,RT2,22,34.0,64.71,Elite,Atliq Bay,Luxury,Hyderabad,21-Jun-22,Jun 22,W 26,weekeday,
3340,18559,21-Jun-22,RT2,14,44.0,31.82,Elite,Atliq Exotica,Luxury,Hyderabad,21-Jun-22,Jun 22,W 26,weekeday,
3341,17563,21-Jun-22,RT2,21,44.0,47.73,Elite,Atliq Palace,Business,Mumbai,21-Jun-22,Jun 22,W 26,weekeday,
3342,17562,21-Jun-22,RT2,11,30.0,36.67,Elite,Atliq Bay,Luxury,Mumbai,21-Jun-22,Jun 22,W 26,weekeday,
3343,18558,21-Jun-22,RT2,13,30.0,43.33,Elite,Atliq Grands,Luxury,Hyderabad,21-Jun-22,Jun 22,W 26,weekeday,
3344,17564,21-Jun-22,RT2,12,40.0,30.0,Elite,Atliq Seasons,Business,Mumbai,21-Jun-22,Jun 22,W 26,weekeday,
3345,18561,21-Jun-22,RT2,19,40.0,47.5,Elite,Atliq Blu,Luxury,Hyderabad,21-Jun-22,Jun 22,W 26,weekeday,
3346,18560,21-Jun-22,RT2,19,40.0,47.5,Elite,Atliq City,Business,Hyderabad,21-Jun-22,Jun 22,W 26,weekeday,
3347,17560,21-Jun-22,RT2,19,45.0,42.22,Elite,Atliq City,Business,Mumbai,21-Jun-22,Jun 22,W 26,weekeday,
3348,19561,21-Jun-22,RT2,20,45.0,44.44,Elite,Atliq Blu,Luxury,Bangalore,21-Jun-22,Jun 22,W 26,weekeday,
3349,19563,21-Jun-22,RT2,22,45.0,48.89,Elite,Atliq Palace,Business,Bangalore,21-Jun-22,Jun 22,W 26,weekeday,
3350,19563,21-Jun-22,RT3,12,29.0,41.38,Premium,Atliq Palace,Business,Bangalore,21-Jun-22,Jun 22,W 26,weekeday,
3351,19562,21-Jun-22,RT3,13,29.0,44.83,Premium,Atliq Bay,Luxury,Bangalore,21-Jun-22,Jun 22,W 26,weekeday,
3352,19561,21-Jun-22,RT3,11,29.0,37.93,Premium,Atliq Blu,Luxury,Bangalore,21-Jun-22,Jun 22,W 26,weekeday,
3353,18562,21-Jun-22,RT3,14,29.0,48.28,Premium,Atliq Bay,Luxury,Hyderabad,21-Jun-22,Jun 22,W 26,weekeday,
3354,17558,21-Jun-22,RT3,12,27.0,44.44,Premium,Atliq Grands,Luxury,Mumbai,21-Jun-22,Jun 22,W 26,weekeday,
3355,17562,21-Jun-22,RT3,9,27.0,33.33,Premium,Atliq Bay,Luxury,Mumbai,21-Jun-22,Jun 22,W 26,weekeday,
3356,19559,21-Jun-22,RT3,12,27.0,44.44,Premium,Atliq Exotica,Luxury,Bangalore,21-Jun-22,Jun 22,W 26,weekeday,
3357,16559,21-Jun-22,RT3,16,32.0,50.0,Premium,Atliq Exotica,Luxury,Mumbai,21-Jun-22,Jun 22,W 26,weekeday,
3358,16558,21-Jun-22,RT3,3,8.0,37.5,Premium,Atliq Grands,Luxury,Delhi,21-Jun-22,Jun 22,W 26,weekeday,
3359,16560,21-Jun-22,RT3,8,20.0,40.0,Premium,Atliq City,Business,Delhi,21-Jun-22,Jun 22,W 26,weekeday,
3360,16562,21-Jun-22,RT3,8,18.0,44.44,Premium,Atliq Bay,Luxury,Delhi,21-Jun-22,Jun 22,W 26,weekeday,
3361,17559,21-Jun-22,RT3,8,16.0,50.0,Premium,Atliq Exotica,Luxury,Mumbai,21-Jun-22,Jun 22,W 26,weekeday,
3362,18559,21-Jun-22,RT3,8,23.0,34.78,Premium,Atliq Exotica,Luxury,Hyderabad,21-Jun-22,Jun 22,W 26,weekeday,
3363,18563,21-Jun-22,RT3,8,23.0,34.78,Premium,Atliq Palace,Business,Hyderabad,21-Jun-22,Jun 22,W 26,weekeday,
3364,19558,21-Jun-22,RT3,8,21.0,38.1,Premium,Atliq Grands,Luxury,Bangalore,21-Jun-22,Jun 22,W 26,weekeday,
3365,18558,21-Jun-22,RT3,9,26.0,34.62,Premium,Atliq Grands,Luxury,Hyderabad,21-Jun-22,Jun 22,W 26,weekeday,
3366,17564,21-Jun-22,RT3,9,24.0,37.5,Premium,Atliq Seasons,Business,Mumbai,21-Jun-22,Jun 22,W 26,weekeday,
3367,16563,21-Jun-22,RT3,10,20.0,50.0,Premium,Atliq Palace,Business,Delhi,21-Jun-22,Jun 22,W 26,weekeday,
3368,17560,21-Jun-22,RT3,10,25.0,40.0,Premium,Atliq City,Business,Mumbai,21-Jun-22,Jun 22,W 26,weekeday,
3369,17561,21-Jun-22,RT3,10,19.0,52.63,Premium,Atliq Blu,Luxury,Mumbai,21-Jun-22,Jun 22,W 26,weekeday,
3370,17563,21-Jun-22,RT3,10,16.0,62.5,Premium,Atliq Palace,Business,Mumbai,21-Jun-22,Jun 22,W 26,weekeday,
3371,19560,21-Jun-22,RT3,10,19.0,52.63,Premium,Atliq City,Business,Bangalore,21-Jun-22,Jun 22,W 26,weekeday,
3372,16561,21-Jun-22,RT3,12,21.0,57.14,Premium,Atliq Blu,Luxury,Delhi,21-Jun-22,Jun 22,W 26,weekeday,
3373,18561,21-Jun-22,RT3,12,25.0,48.0,Premium,Atliq Blu,Luxury,Hyderabad,21-Jun-22,Jun 22,W 26,weekeday,
3374,18560,21-Jun-22,RT3,11,24.0,45.83,Premium,Atliq City,Business,Hyderabad,21-Jun-22,Jun 22,W 26,weekeday,
3375,16560,21-Jun-22,RT4,2,7.0,28.57,Presidential,Atliq City,Business,Delhi,21-Jun-22,Jun 22,W 26,weekeday,
3376,16558,21-Jun-22,RT4,2,3.0,66.67,Presidential,Atliq Grands,Luxury,Delhi,21-Jun-22,Jun 22,W 26,weekeday,
3377,19563,21-Jun-22,RT4,4,6.0,66.67,Presidential,Atliq Palace,Business,Bangalore,21-Jun-22,Jun 22,W 26,weekeday,
3378,18561,21-Jun-22,RT4,4,9.0,44.44,Presidential,Atliq Blu,Luxury,Hyderabad,21-Jun-22,Jun 22,W 26,weekeday,
3379,16561,21-Jun-22,RT4,6,10.0,60.0,Presidential,Atliq Blu,Luxury,Delhi,21-Jun-22,Jun 22,W 26,weekeday,
3380,17560,21-Jun-22,RT4,6,13.0,46.15,Presidential,Atliq City,Business,Mumbai,21-Jun-22,Jun 22,W 26,weekeday,
3381,17564,21-Jun-22,RT4,6,17.0,35.29,Presidential,Atliq Seasons,Business,Mumbai,21-Jun-22,Jun 22,W 26,weekeday,
3382,19559,21-Jun-22,RT4,1,3.0,33.33,Presidential,Atliq Exotica,Luxury,Bangalore,21-Jun-22,Jun 22,W 26,weekeday,
3383,18560,21-Jun-22,RT4,9,15.0,60.0,Presidential,Atliq City,Business,Hyderabad,21-Jun-22,Jun 22,W 26,weekeday,
3384,19560,21-Jun-22,RT4,10,16.0,62.5,Presidential,Atliq City,Business,Bangalore,21-Jun-22,Jun 22,W 26,weekeday,
3385,18559,21-Jun-22,RT4,6,19.0,31.58,Presidential,Atliq Exotica,Luxury,Hyderabad,21-Jun-22,Jun 22,W 26,weekeday,
3386,17563,21-Jun-22,RT4,9,19.0,47.37,Presidential,Atliq Palace,Business,Mumbai,21-Jun-22,Jun 22,W 26,weekeday,
3387,19562,21-Jun-22,RT4,6,14.0,42.86,Presidential,Atliq Bay,Luxury,Bangalore,21-Jun-22,Jun 22,W 26,weekeday,
3388,17559,21-Jun-22,RT4,9,14.0,64.29,Presidential,Atliq Exotica,Luxury,Mumbai,21-Jun-22,Jun 22,W 26,weekeday,
3389,18558,21-Jun-22,RT4,8,20.0,40.0,Presidential,Atliq Grands,Luxury,Hyderabad,21-Jun-22,Jun 22,W 26,weekeday,
3390,18562,21-Jun-22,RT4,10,20.0,50.0,Presidential,Atliq Bay,Luxury,Hyderabad,21-Jun-22,Jun 22,W 26,weekeday,
3391,18563,21-Jun-22,RT4,7,18.0,38.89,Presidential,Atliq Palace,Business,Hyderabad,21-Jun-22,Jun 22,W 26,weekeday,
3392,16563,21-Jun-22,RT4,11,18.0,61.11,Presidential,Atliq Palace,Business,Delhi,21-Jun-22,Jun 22,W 26,weekeday,
3393,16559,21-Jun-22,RT4,10,18.0,55.56,Presidential,Atliq Exotica,Luxury,Mumbai,21-Jun-22,Jun 22,W 26,weekeday,
3394,16562,21-Jun-22,RT4,3,6.0,50.0,Presidential,Atliq Bay,Luxury,Delhi,21-Jun-22,Jun 22,W 26,weekeday,
3395,17558,21-Jun-22,RT4,3,6.0,50.0,Presidential,Atliq Grands,Luxury,Mumbai,21-Jun-22,Jun 22,W 26,weekeday,
3396,17562,21-Jun-22,RT4,3,6.0,50.0,Presidential,Atliq Bay,Luxury,Mumbai,21-Jun-22,Jun 22,W 26,weekeday,
3397,19558,21-Jun-22,RT4,3,7.0,42.86,Presidential,Atliq Grands,Luxury,Bangalore,21-Jun-22,Jun 22,W 26,weekeday,
3398,19561,21-Jun-22,RT4,3,7.0,42.86,Presidential,Atliq Blu,Luxury,Bangalore,21-Jun-22,Jun 22,W 26,weekeday,
3399,17561,21-Jun-22,RT4,3,4.0,75.0,Presidential,Atliq Blu,Luxury,Mumbai,21-Jun-22,Jun 22,W 26,weekeday,
3400,19563,22-Jun-22,RT3,11,29.0,37.93,Premium,Atliq Palace,Business,Bangalore,22-Jun-22,Jun 22,W 26,weekeday,
3401,16559,22-Jun-22,RT1,15,30.0,50.0,Standard,Atliq Exotica,Luxury,Mumbai,22-Jun-22,Jun 22,W 26,weekeday,
3402,18560,22-Jun-22,RT1,14,30.0,46.67,Standard,Atliq City,Business,Hyderabad,22-Jun-22,Jun 22,W 26,weekeday,
3403,19562,22-Jun-22,RT1,15,30.0,50.0,Standard,Atliq Bay,Luxury,Bangalore,22-Jun-22,Jun 22,W 26,weekeday,
